year,month,state,locality,lat,lon,individualCount,dataSource
1990,4,New South Wales,Jervis Bay: Hare Bay,-35.015,150.767,1,Tasmanian Museum and Art Gallery provider for OZCAM
2001,11,Tasmania,Police Point,-43.2579,147.0679,1,Tasmanian Museum and Art Gallery provider for OZCAM
1962,4,Tasmania,Maria Island (unlocalised),-42.58,148.06,1,Tasmanian Museum and Art Gallery provider for OZCAM
2024,5,Tasmania,Tasman Sea: 10.5 km NE of Bicheno_stn IN2024_V03_014,-41.8596,148.4349,1,Tasmanian Museum and Art Gallery provider for OZCAM
1997,4,Tasmania,Flinders Island: Palana Beach,-39.761,147.881,1,Tasmanian Museum and Art Gallery provider for OZCAM
2003,10,Tasmania,Huon Estuary: Deep Bay,-43.211,147.112,1,Tasmanian Museum and Art Gallery provider for OZCAM
1954,12,Tasmania,Flinders Island: Lady Barron: Fisher Island,-40.2168942,148.2358849,1,Tasmanian Museum and Art Gallery provider for OZCAM
2024,12,Tasmania,Port Latta: Brickmakers Beach,-40.8519,145.3667,1,Tasmanian Museum and Art Gallery provider for OZCAM
2004,11,Tasmania,Maria Island: Darlington Bay,-42.5819,148.0604,1,Tasmanian Museum and Art Gallery provider for OZCAM
2004,11,Tasmania,Maria Island: Darlington Bay,-42.5819,148.0604,1,Tasmanian Museum and Art Gallery provider for OZCAM
2023,7,New South Wales,Tasman Sea: 7 km South of Green Cape_stn IN2023_V05_078,-37.323,150.059,3,Tasmanian Museum and Art Gallery provider for OZCAM
2004,11,Tasmania,Maria Island: Darlington Bay,-42.5819,148.0604,1,Tasmanian Museum and Art Gallery provider for OZCAM
1992,1,Tasmania,Lauderdale: Seven Mile Beach,-42.847,147.531,1,Tasmanian Museum and Art Gallery provider for OZCAM
2012,2,Tasmania,D'Entrecasteaux Channel: Green Island: offshore,-43.198,147.289,1,Tasmanian Museum and Art Gallery provider for OZCAM
1991,3,New South Wales,Jervis Bay: Hare Bay,-35.015,150.767,3,Tasmanian Museum and Art Gallery provider for OZCAM
2014,2,Tasmania,Derwent Estuary (unlocalised),-43.0319183,147.3677413,1,Tasmanian Museum and Art Gallery provider for OZCAM
1971,8,Tasmania,Flinders Island: North East River: mouth,-39.731,147.958,1,Tasmanian Museum and Art Gallery provider for OZCAM
2007,,Western Australia,,-28.819,113.9078,1,Western Australian Museum provider for OZCAM
1970,,Western Australia,,-32.2666,115.7333,10,Western Australian Museum provider for OZCAM
1978,,Western Australia,,-32.1666,115.7333,3,Western Australian Museum provider for OZCAM
2007,,Western Australia,,-28.819,113.9078,1,Western Australian Museum provider for OZCAM
1959,,Western Australia,,-25.7666,113.7167,1,Western Australian Museum provider for OZCAM
1915,,Western Australia,,-32.2166,115.6583,3,Western Australian Museum provider for OZCAM
2007,,Western Australia,,-28.819,113.9078,1,Western Australian Museum provider for OZCAM
2007,,Western Australia,,-34.0809,123.2709,1,Western Australian Museum provider for OZCAM
2007,,,,-34.264,119.6515,1,Western Australian Museum provider for OZCAM
2007,,,,-30.3306,114.904,1,Western Australian Museum provider for OZCAM
1981,,Western Australia,,-35.05,117.8833,1,Western Australian Museum provider for OZCAM
1976,,Western Australia,,-33.6333,115.34,4,Western Australian Museum provider for OZCAM
2007,,Western Australia,,-28.73,114.0073,1,Western Australian Museum provider for OZCAM
1960,,Western Australia,,-32.0,115.55,1,Western Australian Museum provider for OZCAM
2007,,Western Australia,,-32.0465,115.4925,1,Western Australian Museum provider for OZCAM
2007,,,,-30.3443,114.8887,1,Western Australian Museum provider for OZCAM
2007,,,,-30.3418,114.9055,1,Western Australian Museum provider for OZCAM
2007,,Western Australia,,-32.0448,115.5005,1,Western Australian Museum provider for OZCAM
,,Western Australia,,-20.6333,116.6667,1,Western Australian Museum provider for OZCAM
1974,,Western Australia,,-34.2833,115.1667,1,Western Australian Museum provider for OZCAM
1972,,Western Australia,,-32.1666,115.7333,1,Western Australian Museum provider for OZCAM
1957,,Western Australia,,-32.1666,115.7333,2,Western Australian Museum provider for OZCAM
2007,,Western Australia,,-33.5636,114.979,1,Western Australian Museum provider for OZCAM
1960,,Western Australia,,-33.6,115.1333,1,Western Australian Museum provider for OZCAM
2017,1,Queensland,"Tinnanbar QLD 4650, Australia",-25.757605,152.957228,1,ALA species sightings and OzAtlas
2013,2,South Australia,"LOT 196 Swaffers Road, Lipson SA 5607, Australia",-34.24239,136.269028,1,ALA species sightings and OzAtlas
,,Queensland,,-25.755064,152.956116,1,ALA species sightings and OzAtlas
2014,3,South Australia,"Normanville, SA",-35.444729,138.306946,1,ALA species sightings and OzAtlas
2017,1,South Australia,"6 Chatfield Terrace, Wallaroo SA 5556, Australia",-33.926554,137.618179,1,ALA species sightings and OzAtlas
2016,1,South Australia,,-35.72886,138.01219,1,SA Fauna
2015,12,South Australia,,-35.55385,138.12799,1,SA Fauna
2015,3,South Australia,,-32.47564,133.33662,1,SA Fauna
2016,4,South Australia,The Pages (CP),-35.7276,138.3124,1,SA Fauna
2015,3,South Australia,,-32.55222,133.291,1,SA Fauna
2015,3,South Australia,,-32.47564,133.33662,1,SA Fauna
2016,5,South Australia,,-35.66271,137.63105,1,SA Fauna
2016,5,South Australia,,-35.67469,137.62022,1,SA Fauna
2015,3,South Australia,,-32.37308,133.48834,4,SA Fauna
2016,4,South Australia,,-35.70922,138.31073,1,SA Fauna
2015,12,South Australia,,-35.38908,138.34494,1,SA Fauna
2016,5,South Australia,,-35.67469,137.62022,1,SA Fauna
2015,12,South Australia,,-35.53754,138.13624,3,SA Fauna
2015,12,South Australia,,-35.56837,138.11746,4,SA Fauna
2016,1,South Australia,,-35.72886,138.01219,1,SA Fauna
2015,12,South Australia,,-35.55385,138.12799,1,SA Fauna
2015,12,South Australia,,-35.51862,138.16318,1,SA Fauna
2016,5,South Australia,,-35.68159,137.61312,1,SA Fauna
2016,1,South Australia,,-35.72886,138.01219,3,SA Fauna
1996,12,South Australia,,-34.8476,138.4475,1,SA Fauna
2016,5,South Australia,,-35.68556,137.61239,1,SA Fauna
2016,4,South Australia,The Pages (CP),-35.75887,138.3065,1,SA Fauna
2016,1,South Australia,,-35.71589,137.93613,1,SA Fauna
2015,12,South Australia,,-35.55385,138.12799,4,SA Fauna
2016,1,South Australia,,-35.71589,137.93613,1,SA Fauna
2015,11,South Australia,,-35.32045,136.90923,1,SA Fauna
2016,5,South Australia,,-35.68556,137.61239,1,SA Fauna
2016,5,South Australia,,-35.66271,137.63105,1,SA Fauna
2016,4,South Australia,,-35.70922,138.31073,1,SA Fauna
2015,12,South Australia,,-35.33864,138.42476,1,SA Fauna
2015,12,South Australia,,-35.38908,138.34494,1,SA Fauna
2015,12,South Australia,,-35.55385,138.12799,1,SA Fauna
2015,3,South Australia,,-32.49106,133.30471,1,SA Fauna
2015,12,South Australia,,-35.33864,138.42476,1,SA Fauna
2015,12,South Australia,,-35.41193,138.32295,1,SA Fauna
2015,3,South Australia,,-32.55222,133.291,1,SA Fauna
2015,12,South Australia,,-35.41193,138.32295,1,SA Fauna
2015,3,South Australia,,-32.49106,133.30471,1,SA Fauna
2016,4,South Australia,The Pages (CP),-35.75887,138.3065,1,SA Fauna
2015,12,South Australia,,-35.52151,138.16096,1,SA Fauna
2016,1,South Australia,,-35.71584,137.93798,1,SA Fauna
2015,12,South Australia,,-35.55385,138.12799,1,SA Fauna
2016,5,South Australia,,-35.68159,137.61312,1,SA Fauna
1993,8,New South Wales,,-37.37083,149.97334,1,"CSIRO, South East Fishery Habitat Ecosystem Study, Southeast Australia, 1993-1997"
1996,5,,Aimed,-37.31,150.095,1,"CSIRO, South East Fishery Habitat Ecosystem Study, Southeast Australia, 1993-1997"
1996,11,New South Wales,Survey,-36.37416,150.11584,1,"CSIRO, South East Fishery Habitat Ecosystem Study, Southeast Australia, 1993-1997"
1994,9,,,-36.375,150.16584,1,"CSIRO, South East Fishery Habitat Ecosystem Study, Southeast Australia, 1993-1997"
1993,7,,,-38.94,149.49667,1,"CSIRO, South East Fishery Habitat Ecosystem Study, Southeast Australia, 1993-1997"
1996,5,,Aimed,-37.38,150.045,1,"CSIRO, South East Fishery Habitat Ecosystem Study, Southeast Australia, 1993-1997"
1993,8,New South Wales,,-36.38167,150.13417,1,"CSIRO, South East Fishery Habitat Ecosystem Study, Southeast Australia, 1993-1997"
1996,11,New South Wales,Survey,-36.37416,150.11584,1,"CSIRO, South East Fishery Habitat Ecosystem Study, Southeast Australia, 1993-1997"
1996,11,New South Wales,Survey,-36.37416,150.11584,1,"CSIRO, South East Fishery Habitat Ecosystem Study, Southeast Australia, 1993-1997"
1993,7,,,-38.72,148.30084,1,"CSIRO, South East Fishery Habitat Ecosystem Study, Southeast Australia, 1993-1997"
1996,11,New South Wales,Survey,-36.37416,150.11584,1,"CSIRO, South East Fishery Habitat Ecosystem Study, Southeast Australia, 1993-1997"
1996,5,New South Wales,Survey,-37.425,150.005,1,"CSIRO, South East Fishery Habitat Ecosystem Study, Southeast Australia, 1993-1997"
1996,11,New South Wales,Survey,-36.37416,150.11584,1,"CSIRO, South East Fishery Habitat Ecosystem Study, Southeast Australia, 1993-1997"
1994,8,Victoria,,-37.81333,149.03817,1,"CSIRO, South East Fishery Habitat Ecosystem Study, Southeast Australia, 1993-1997"
1996,11,New South Wales,Survey,-36.37416,150.11584,1,"CSIRO, South East Fishery Habitat Ecosystem Study, Southeast Australia, 1993-1997"
1994,9,New South Wales,,-36.36467,150.10392,1,"CSIRO, South East Fishery Habitat Ecosystem Study, Southeast Australia, 1993-1997"
1996,12,Victoria,Aimed,-37.59999,149.7975,1,"CSIRO, South East Fishery Habitat Ecosystem Study, Southeast Australia, 1993-1997"
1996,11,New South Wales,Survey,-36.35083,150.15584,1,"CSIRO, South East Fishery Habitat Ecosystem Study, Southeast Australia, 1993-1997"
1996,11,New South Wales,Survey,-36.37416,150.11584,1,"CSIRO, South East Fishery Habitat Ecosystem Study, Southeast Australia, 1993-1997"
1996,11,New South Wales,Survey,-36.37416,150.11584,1,"CSIRO, South East Fishery Habitat Ecosystem Study, Southeast Australia, 1993-1997"
1996,11,New South Wales,Survey,-36.37416,150.11584,1,"CSIRO, South East Fishery Habitat Ecosystem Study, Southeast Australia, 1993-1997"
1996,11,New South Wales,Survey,-36.37416,150.11584,1,"CSIRO, South East Fishery Habitat Ecosystem Study, Southeast Australia, 1993-1997"
1993,7,,,-37.92166,148.22917,1,"CSIRO, South East Fishery Habitat Ecosystem Study, Southeast Australia, 1993-1997"
1996,11,New South Wales,Survey,-36.37416,150.11584,1,"CSIRO, South East Fishery Habitat Ecosystem Study, Southeast Australia, 1993-1997"
1996,11,New South Wales,Survey,-36.37416,150.11584,1,"CSIRO, South East Fishery Habitat Ecosystem Study, Southeast Australia, 1993-1997"
1996,12,New South Wales,Survey,-36.92167,149.96333,1,"CSIRO, South East Fishery Habitat Ecosystem Study, Southeast Australia, 1993-1997"
1994,8,Victoria,,-37.58333,149.865,1,"CSIRO, South East Fishery Habitat Ecosystem Study, Southeast Australia, 1993-1997"
1993,8,New South Wales,,-37.295,150.02,1,"CSIRO, South East Fishery Habitat Ecosystem Study, Southeast Australia, 1993-1997"
1993,8,New South Wales,,-36.3825,150.1375,1,"CSIRO, South East Fishery Habitat Ecosystem Study, Southeast Australia, 1993-1997"
1996,4,,Survey,-38.61666,148.35334,1,"CSIRO, South East Fishery Habitat Ecosystem Study, Southeast Australia, 1993-1997"
1996,11,New South Wales,Survey,-36.37416,150.11584,1,"CSIRO, South East Fishery Habitat Ecosystem Study, Southeast Australia, 1993-1997"
1996,5,Victoria,,-37.59917,149.8375,1,"CSIRO, South East Fishery Habitat Ecosystem Study, Southeast Australia, 1993-1997"
1994,8,,,-37.88166,149.085,1,"CSIRO, South East Fishery Habitat Ecosystem Study, Southeast Australia, 1993-1997"
1993,7,,,-38.95,148.3275,1,"CSIRO, South East Fishery Habitat Ecosystem Study, Southeast Australia, 1993-1997"
1993,7,Victoria,,-37.80916,149.0475,1,"CSIRO, South East Fishery Habitat Ecosystem Study, Southeast Australia, 1993-1997"
1993,7,,,-39.00833,146.58333,1,"CSIRO, South East Fishery Habitat Ecosystem Study, Southeast Australia, 1993-1997"
1993,8,New South Wales,,-37.39583,149.9825,1,"CSIRO, South East Fishery Habitat Ecosystem Study, Southeast Australia, 1993-1997"
1993,7,,,-38.95583,148.49333,1,"CSIRO, South East Fishery Habitat Ecosystem Study, Southeast Australia, 1993-1997"
1996,11,New South Wales,Survey,-36.37416,150.11584,1,"CSIRO, South East Fishery Habitat Ecosystem Study, Southeast Australia, 1993-1997"
1996,11,New South Wales,Survey,-36.37416,150.11584,1,"CSIRO, South East Fishery Habitat Ecosystem Study, Southeast Australia, 1993-1997"
1993,8,New South Wales,,-36.3675,150.10958,1,"CSIRO, South East Fishery Habitat Ecosystem Study, Southeast Australia, 1993-1997"
1996,11,New South Wales,Survey,-36.37416,150.11584,1,"CSIRO, South East Fishery Habitat Ecosystem Study, Southeast Australia, 1993-1997"
1996,11,New South Wales,Survey,-37.27833,150.03168,1,"CSIRO, South East Fishery Habitat Ecosystem Study, Southeast Australia, 1993-1997"
1996,11,New South Wales,Survey,-36.37416,150.11584,1,"CSIRO, South East Fishery Habitat Ecosystem Study, Southeast Australia, 1993-1997"
1996,11,New South Wales,Survey,-36.37416,150.11584,1,"CSIRO, South East Fishery Habitat Ecosystem Study, Southeast Australia, 1993-1997"
1993,7,,,-38.97408,146.55967,1,"CSIRO, South East Fishery Habitat Ecosystem Study, Southeast Australia, 1993-1997"
1994,8,Victoria,,-37.8275,149.055,1,"CSIRO, South East Fishery Habitat Ecosystem Study, Southeast Australia, 1993-1997"
1996,11,New South Wales,Survey,-36.37416,150.11584,1,"CSIRO, South East Fishery Habitat Ecosystem Study, Southeast Australia, 1993-1997"
1996,11,New South Wales,Survey,-36.37416,150.11584,1,"CSIRO, South East Fishery Habitat Ecosystem Study, Southeast Australia, 1993-1997"
1996,11,New South Wales,Survey,-36.37416,150.11584,1,"CSIRO, South East Fishery Habitat Ecosystem Study, Southeast Australia, 1993-1997"
1981,8,,,-32.3,131.41667,1,"CSIRO, fish surveys by the Soela, 1980s"
1981,8,,,-33.35,130.85,1,"CSIRO, fish surveys by the Soela, 1980s"
1981,8,,,-32.275,131.425,4,"CSIRO, fish surveys by the Soela, 1980s"
1981,12,,,-32.23333,131.36667,1,"CSIRO, fish surveys by the Soela, 1980s"
1980,1,,,-32.75,125.71667,5,"CSIRO, fish surveys by the Soela, 1980s"
1981,11,,,-33.26666,125.4,4,"CSIRO, fish surveys by the Soela, 1980s"
1981,8,,,-32.26666,131.45,6,"CSIRO, fish surveys by the Soela, 1980s"
1981,12,,,-32.48333,131.35,1,"CSIRO, fish surveys by the Soela, 1980s"
1981,7,,,-33.38333,124.8,1,"CSIRO, fish surveys by the Soela, 1980s"
1981,8,,,-32.275,131.39167,9,"CSIRO, fish surveys by the Soela, 1980s"
1981,8,,,-34.40833,134.01667,1,"CSIRO, fish surveys by the Soela, 1980s"
1981,12,,,-32.5,126.73334,9,"CSIRO, fish surveys by the Soela, 1980s"
1981,8,,,-32.275,131.39167,4,"CSIRO, fish surveys by the Soela, 1980s"
1981,11,,,-33.34166,124.75,3,"CSIRO, fish surveys by the Soela, 1980s"
1981,8,,,-33.33333,130.18334,1,"CSIRO, fish surveys by the Soela, 1980s"
1981,8,,,-32.3,132.46667,5,"CSIRO, fish surveys by the Soela, 1980s"
1980,9,,,-33.16667,128.3,1,"CSIRO, fish surveys by the Soela, 1980s"
1981,8,,,-32.2,129.49167,15,"CSIRO, fish surveys by the Soela, 1980s"
1980,1,,,-33.24166,125.74167,1,"CSIRO, fish surveys by the Soela, 1980s"
1981,8,,,-32.28333,131.41667,13,"CSIRO, fish surveys by the Soela, 1980s"
1980,1,,,-32.75833,125.71667,23,"CSIRO, fish surveys by the Soela, 1980s"
1981,7,,,-34.34166,123.70834,7,"CSIRO, fish surveys by the Soela, 1980s"
1981,8,,,-32.275,131.40834,1,"CSIRO, fish surveys by the Soela, 1980s"
1981,8,,,-32.35,131.46667,4,"CSIRO, fish surveys by the Soela, 1980s"
1981,8,,,-32.28333,131.41667,9,"CSIRO, fish surveys by the Soela, 1980s"
1981,8,,,-32.28333,131.41667,1,"CSIRO, fish surveys by the Soela, 1980s"
1981,8,,,-33.25,127.21667,1,"CSIRO, fish surveys by the Soela, 1980s"
1981,8,,,-32.73333,133.01667,3,"CSIRO, fish surveys by the Soela, 1980s"
1981,7,,,-34.55,123.75,1,"CSIRO, fish surveys by the Soela, 1980s"
1981,8,,,-33.39166,130.89167,3,"CSIRO, fish surveys by the Soela, 1980s"
1980,5,,,-33.5,131.85833,1,"CSIRO, fish surveys by the Soela, 1980s"
1981,7,,,-33.91666,124.8,2,"CSIRO, fish surveys by the Soela, 1980s"
1981,7,,,-33.6,124.8,1,"CSIRO, fish surveys by the Soela, 1980s"
1981,8,,,-32.23333,131.4,1,"CSIRO, fish surveys by the Soela, 1980s"
1981,7,,,-33.24166,126.30834,1,"CSIRO, fish surveys by the Soela, 1980s"
1981,8,,,-32.31666,131.4,7,"CSIRO, fish surveys by the Soela, 1980s"
1981,12,,,-33.4,127.35,2,"CSIRO, fish surveys by the Soela, 1980s"
1981,8,,,-33.06667,127.18334,4,"CSIRO, fish surveys by the Soela, 1980s"
1981,8,,,-32.28333,131.375,7,"CSIRO, fish surveys by the Soela, 1980s"
1981,12,,,-32.975,128.99167,5,"CSIRO, fish surveys by the Soela, 1980s"
1981,7,,,-33.23333,125.4,7,"CSIRO, fish surveys by the Soela, 1980s"
1981,7,,,-33.53333,127.2,1,"CSIRO, fish surveys by the Soela, 1980s"
1994,2,New South Wales,,-37.316665,150.01417,1,"CSIRO, Cruise SS199402, Marine Biological Survey, Southeast Australia, 1994"
1994,2,New South Wales,,-37.306665,149.998335,1,"CSIRO, Cruise SS199402, Marine Biological Survey, Southeast Australia, 1994"
2016,1,Victoria,P.S.Ozone,-38.14,144.71,25,Reef Life Survey: Global reef fish dataset
2009,10,Victoria,Fishermansrock,-38.23,145.03,13,Reef Life Survey: Global reef fish dataset
2015,1,New South Wales,Shelly Beach,-33.8,151.3,6,Reef Life Survey: Global reef fish dataset
2013,2,Tasmania,Milner Head,-43.32,145.99,1,Reef Life Survey: Global reef fish dataset
2017,2,Victoria,Pillar Pt,-39.04,146.3,50,Reef Life Survey: Global reef fish dataset
2016,11,Victoria,Portsea Bay Reef,-38.32,144.71,1,Reef Life Survey: Global reef fish dataset
2013,2,Tasmania,North Whalers Point,-43.3,145.93,3,Reef Life Survey: Global reef fish dataset
2014,1,South Australia,2nd Valley Boat Shed,-35.51,138.21,5,Reef Life Survey: Global reef fish dataset
2008,2,South Australia,Lasseters Reef,-35.51,138.22,2,Reef Life Survey: Global reef fish dataset
2016,2,Victoria,Point Franklin,-38.32,144.72,7,Reef Life Survey: Global reef fish dataset
2011,3,New South Wales,Inside North Head,-33.82,151.29,1,Reef Life Survey: Global reef fish dataset
2008,2,South Australia,Lasseters Reef,-35.51,138.22,2,Reef Life Survey: Global reef fish dataset
2008,2,South Australia,Lasseters Reef,-35.51,138.22,9,Reef Life Survey: Global reef fish dataset
2017,3,Western Australia,Busselton Jetty,-33.63,115.34,10,Reef Life Survey: Global reef fish dataset
2017,3,South Australia,Carrickalinga Nth,-35.37,138.38,2,Reef Life Survey: Global reef fish dataset
2009,3,New South Wales,The Docks Inner Tubes,-35.08,150.79,10,Reef Life Survey: Global reef fish dataset
2008,4,Western Australia,Ammo Jetty,-32.12,115.76,1,Reef Life Survey: Global reef fish dataset
2015,3,New South Wales,Barren Bommie,-36.14,150.13,2,Reef Life Survey: Global reef fish dataset
2013,4,South Australia,Carrickalinga (toilet),-35.42,138.32,1,Reef Life Survey: Global reef fish dataset
2010,3,Australian Capital Territory,Scottish Rocks,-35.13,150.74,15,Reef Life Survey: Global reef fish dataset
2015,1,New South Wales,Bare Island,-33.99,151.23,1,Reef Life Survey: Global reef fish dataset
2009,1,Tasmania,Gardens ramp,-41.16,148.28,3,Reef Life Survey: Global reef fish dataset
2010,2,Australian Capital Territory,Murrays Reef,-35.13,150.75,5,Reef Life Survey: Global reef fish dataset
2013,4,South Australia,Carrickalinga (toilet),-35.42,138.32,1,Reef Life Survey: Global reef fish dataset
2010,8,New South Wales,Blenheim Beach,-35.09,150.69,7,Reef Life Survey: Global reef fish dataset
2013,3,South Australia,Whalebone Reef,-35.57,138.61,2,Reef Life Survey: Global reef fish dataset
2009,3,New South Wales,The Docks Inner Tubes,-35.08,150.79,12,Reef Life Survey: Global reef fish dataset
2010,12,New South Wales,Mullimburra Point,-35.99,150.16,1,Reef Life Survey: Global reef fish dataset
2017,1,New South Wales,Pipeline,-32.72,152.14,1,Reef Life Survey: Global reef fish dataset
2014,12,New South Wales,St George's Point,-35.2,150.7,1,Reef Life Survey: Global reef fish dataset
2012,5,Western Australia,Green Island Reserve 1,-32.02,115.5,4,Reef Life Survey: Global reef fish dataset
2009,4,,Coral Gardens 2,-33.59,115.23,4,Reef Life Survey: Global reef fish dataset
2016,3,South Australia,Hallett Cove,-35.07,138.49,1,Reef Life Survey: Global reef fish dataset
2009,4,,Coral Gardens 2,-33.59,115.23,2,Reef Life Survey: Global reef fish dataset
2015,4,New South Wales,Bushranger Bay Bass Point,-34.6,150.9,1,Reef Life Survey: Global reef fish dataset
2010,1,New South Wales,Flat Rock South,-35.69,150.3,3,Reef Life Survey: Global reef fish dataset
2016,2,South Australia,Carrickalinga (toilet),-35.42,138.32,1,Reef Life Survey: Global reef fish dataset
2009,10,Victoria,Fishermansrock,-38.23,145.03,13,Reef Life Survey: Global reef fish dataset
2017,3,South Australia,Carrickalinga (toilet),-35.42,138.32,1,Reef Life Survey: Global reef fish dataset
2017,1,New South Wales,Pipeline,-32.72,152.14,4,Reef Life Survey: Global reef fish dataset
2008,2,New South Wales,Groper Coast North,-35.07,150.77,15,Reef Life Survey: Global reef fish dataset
2009,4,,Coral Gardens 2,-33.59,115.23,7,Reef Life Survey: Global reef fish dataset
2009,4,Western Australia,Eagle Bay Bommie,-33.56,115.08,2,Reef Life Survey: Global reef fish dataset
2017,2,Victoria,Blairgowrie Pier,-38.36,144.77,20,Reef Life Survey: Global reef fish dataset
2009,4,,Coral Gardens 2,-33.59,115.23,5,Reef Life Survey: Global reef fish dataset
2008,2,South Australia,Lasseters Reef,-35.51,138.22,18,Reef Life Survey: Global reef fish dataset
2014,11,New South Wales,Aragunnu Southern Bay,-36.58,150.05,5,Reef Life Survey: Global reef fish dataset
2009,2,,"The Hoof, Phillip Island",-29.12,167.96,1,Reef Life Survey: Global reef fish dataset
2006,3,Tasmania,"Grants Point West, 10m North East",-41.25027,148.33548,1,"Condition of rocky reef communities around Tasmania: fish surveys, Australia (1992-1995 and 2006-2007)"
2006,11,Tasmania,"Friendly Point, 10m Bicheno External",-42.05611,148.30429,1,"Condition of rocky reef communities around Tasmania: fish surveys, Australia (1992-1995 and 2006-2007)"
1994,1,Tasmania,Rockslide Tasman Peninsular,-42.99812,147.95401,1,"Condition of rocky reef communities around Tasmania: fish surveys, Australia (1992-1995 and 2006-2007)"
2006,4,Tasmania,"Grants Point West, 5m North East",-41.25111,148.33565,1,"Condition of rocky reef communities around Tasmania: fish surveys, Australia (1992-1995 and 2006-2007)"
1991,3,New South Wales,Jervis Bay,-35.0384,150.786,1,Jervis Bay Marine Ecological Studies (JBMES) 1988-1991
1990,4,Australian Capital Territory,Jervis Bay,-35.1368,150.746,2,Jervis Bay Marine Ecological Studies (JBMES) 1988-1991
1991,3,New South Wales,Jervis Bay,-34.9941,150.76,3,Jervis Bay Marine Ecological Studies (JBMES) 1988-1991
1990,4,Australian Capital Territory,Jervis Bay,-35.138,150.744,1,Jervis Bay Marine Ecological Studies (JBMES) 1988-1991
1989,1,New South Wales,Jervis Bay,-34.9941,150.76,5,Jervis Bay Marine Ecological Studies (JBMES) 1988-1991
1990,4,New South Wales,Jervis Bay,-35.0641,150.673,1,Jervis Bay Marine Ecological Studies (JBMES) 1988-1991
1990,10,New South Wales,Jervis Bay,-35.0338,150.785,6,Jervis Bay Marine Ecological Studies (JBMES) 1988-1991
1989,10,Australian Capital Territory,Jervis Bay,-35.1368,150.746,42,Jervis Bay Marine Ecological Studies (JBMES) 1988-1991
1990,1,Australian Capital Territory,Jervis Bay,-35.1376,150.721,2,Jervis Bay Marine Ecological Studies (JBMES) 1988-1991
1989,10,New South Wales,Jervis Bay,-35.0616,150.674,1,Jervis Bay Marine Ecological Studies (JBMES) 1988-1991
1988,10,New South Wales,Jervis Bay,-34.9933,150.757,1,Jervis Bay Marine Ecological Studies (JBMES) 1988-1991
1991,3,New South Wales,Jervis Bay,-35.0665,150.674,1,Jervis Bay Marine Ecological Studies (JBMES) 1988-1991
1990,1,New South Wales,Jervis Bay,-35.0357,150.786,1,Jervis Bay Marine Ecological Studies (JBMES) 1988-1991
1990,8,New South Wales,Jervis Bay,-34.9941,150.76,1,Jervis Bay Marine Ecological Studies (JBMES) 1988-1991
1990,1,New South Wales,Jervis Bay,-34.9941,150.76,3,Jervis Bay Marine Ecological Studies (JBMES) 1988-1991
1990,1,New South Wales,Jervis Bay,-34.9941,150.76,2,Jervis Bay Marine Ecological Studies (JBMES) 1988-1991
1989,4,New South Wales,Jervis Bay,-35.0321,150.784,1,Jervis Bay Marine Ecological Studies (JBMES) 1988-1991
1990,1,New South Wales,Jervis Bay,-35.1214,150.697,2,Jervis Bay Marine Ecological Studies (JBMES) 1988-1991
1988,10,New South Wales,Jervis Bay,-34.9933,150.757,1,Jervis Bay Marine Ecological Studies (JBMES) 1988-1991
1988,10,New South Wales,Jervis Bay,-35.0306,150.782,1,Jervis Bay Marine Ecological Studies (JBMES) 1988-1991
1990,1,New South Wales,Jervis Bay,-35.0292,150.779,1,Jervis Bay Marine Ecological Studies (JBMES) 1988-1991
1990,8,New South Wales,Jervis Bay,-34.9925,150.753,1,Jervis Bay Marine Ecological Studies (JBMES) 1988-1991
1989,10,Australian Capital Territory,Jervis Bay,-35.1376,150.721,16,Jervis Bay Marine Ecological Studies (JBMES) 1988-1991
1989,1,New South Wales,Jervis Bay,-35.0292,150.779,1,Jervis Bay Marine Ecological Studies (JBMES) 1988-1991
1989,4,New South Wales,Jervis Bay,-35.0338,150.785,3,Jervis Bay Marine Ecological Studies (JBMES) 1988-1991
1988,10,Australian Capital Territory,Jervis Bay,-35.1376,150.721,1,Jervis Bay Marine Ecological Studies (JBMES) 1988-1991
1990,11,New South Wales,Jervis Bay,-35.0591,150.674,1,Jervis Bay Marine Ecological Studies (JBMES) 1988-1991
1990,7,New South Wales,Jervis Bay,-35.0321,150.784,1,Jervis Bay Marine Ecological Studies (JBMES) 1988-1991
1989,1,New South Wales,Jervis Bay,-35.0165,150.689,1,Jervis Bay Marine Ecological Studies (JBMES) 1988-1991
1988,10,New South Wales,Jervis Bay,-35.0384,150.786,4,Jervis Bay Marine Ecological Studies (JBMES) 1988-1991
1989,10,New South Wales,Jervis Bay,-35.1079,150.693,2,Jervis Bay Marine Ecological Studies (JBMES) 1988-1991
1990,4,Australian Capital Territory,Jervis Bay,-35.1376,150.721,2,Jervis Bay Marine Ecological Studies (JBMES) 1988-1991
1989,10,New South Wales,Jervis Bay,-35.1184,150.695,1,Jervis Bay Marine Ecological Studies (JBMES) 1988-1991
1989,7,Australian Capital Territory,Jervis Bay,-35.1299,150.711,1,Jervis Bay Marine Ecological Studies (JBMES) 1988-1991
1990,10,Australian Capital Territory,Jervis Bay,-35.1299,150.711,2,Jervis Bay Marine Ecological Studies (JBMES) 1988-1991
1989,4,New South Wales,Jervis Bay,-35.0338,150.785,3,Jervis Bay Marine Ecological Studies (JBMES) 1988-1991
